"","County","State","DIST_br","DIST_fu","DIST_ho","DIST_in","DIST_li","DIST_ma","DIST_hi","DIST_sc"
"1492","Lewis County","Missouri",1144.22535225,8678.57686125,33535.4705375,5111.3977085,49769.9956275,176161.798,52965.446685,3756.81146875
"1493","Lincoln County","Missouri",1200.02201830375,11832.4678281875,36448.755116875,9724.26373125,22092.178900625,47341.68994875,70009.540941875,1860.51757109375
"1494","Linn County","Missouri",324.1487203,12605.0049515,13875.420265,8628.9618285,108515.8101,145319.37815,114003.075,2031.630447
"1495","Livingston County","Missouri",955.74158302,9379.3016278,43883.07951,6098.057379,75336.255538,103958.914454,122885.2212,1662.56881098
"1496","Macon County","Missouri",1743.26110273333,12180.782474,39803.1675416667,8979.46159186667,95819.5272116667,176261.487616667,97883.1319233333,1841.28085355
"1497","Madison County","Missouri",1900.84308938,33347.304446,32187.78812,9724.0475888,102982.02746,130476.45082,114455.153946,2032.89866252
"1498","Maries County","Missouri",3166.3897036,20090.7108302,28070.385902,11242.30830002,88776.266022,141407.65764,174529.8291,1441.23118186
"1499","Marion County","Missouri",746.502033922222,7778.92363533333,12606.8281323,3860.52954313667,9417.59251098,137900.209544444,12645.7811206667,2063.7913725
"1500","McDonald County","Missouri",2129.4769828875,18621.78255625,29411.22672375,8980.563157125,110010.4574725,114240.2011775,117320.97443875,2298.0166441
"1501","Mercer County","Missouri",1204.661336425,32557.6780875,25695.5490475,9340.44666975,123659.822175,130479.67275,103685.4687,1899.0768511
"1502","Miller County","Missouri",1381.91118928308,20800.3167961538,14849.1904378462,6750.61332661538,90757.3510007692,131656.455176923,190999.800938462,1938.20880283846
"1503","Mississippi County","Missouri",766.354407475,10121.4114165,22258.42409,8424.485497,55964.56567,164605.159275,67535.2049425,1861.78410255
"1504","Moniteau County","Missouri",1318.02707305,21453.4527425,32569.494375,8489.67734875,44220.2542375,161770.4063,163860.900375,2269.83630825
"1505","Monroe County","Missouri",1752.45813754286,16265.5280312857,41221.0848357143,9659.63018335429,51456.3654585714,160205.904628571,62331.76114,2156.28353728571
"1506","Montgomery County","Missouri",1083.16351372857,16209.2592237143,40293.4999385714,9925.77843908571,53825.5842185714,86895.7683857143,92645.2346785714,2748.2334623
"1507","Morgan County","Missouri",1384.995394372,9542.9976038,31235.904471,10059.3104271,74731.941893,133841.87724,155361.94179,2301.82767264
"1508","New Madrid County","Missouri",1011.25420171111,16623.0124223333,43225.4899272222,5755.46680666667,59853.7120561111,165374.099416667,54616.81073,2030.21831132778
"1509","Newton County","Missouri",749.738765487857,9749.17017282143,20692.1351623571,3087.16280516607,100441.165859643,105058.071925,102643.133884286,2104.01874247143
"1510","Nodaway County","Missouri",898.095827231667,14501.2979736667,35198.501195,9729.12652655,62994.3141933333,134353.871433333,114089.520481667,1558.0228385
"1511","Oregon County","Missouri",1590.19224160286,31189.1300385714,32207.19429,10913.516104,162666.688471429,162827.369242857,122570.127128571,3505.715589
"1512","Osage County","Missouri",2551.27785014286,13861.1128821429,31548.6629457143,14553.3053581429,72413.3138471429,125694.576242857,150590.6717,2994.6241254
"1513","Ozark County","Missouri",2453.12209538,29224.7245733333,28226.0002183333,10020.2774203,96739.807525,97043.8534116667,200698.290066667,2374.75054346667
"1514","Pemiscot County","Missouri",711.307460451,18558.4801647,19462.334107,5701.3608968,72814.79593,98947.873783,53199.283678,2511.1365062
"1515","Perry County","Missouri",1550.68482366,9564.9754967,21423.5324936,6622.8139073,86848.941044,97386.966425,119779.82407,2087.1447175
"1516","Pettis County","Missouri",1619.2930704375,10529.811001975,11454.5989469625,9076.7757275625,81579.659508125,101064.1472475,131690.9566875,2081.176140825
"1517","Phelps County","Missouri",1236.45461918357,13563.0991007857,11377.5295368571,10386.82004805,118366.266414286,137142.143414286,175052.095085714,1898.22002245
"1518","Pike County","Missouri",2190.405973825,13907.77949375,46197.27070125,11984.402838875,44170.16599375,87825.4379,47418.3561725,3556.46560425
"1519","Platte County","Missouri",660.174027812609,4618.34159164348,11633.7002664783,3310.09707635652,15034.108109087,41586.390856087,20959.798964087,1903.62998276957
"1520","Polk County","Missouri",1392.00245618571,39875.7246871429,43010.9152807143,6730.00833528571,41536.1053,50822.5176292857,115530.484571429,1235.77689446429
"1521","Pulaski County","Missouri",2114.80900398667,7559.97184034667,13752.6037192,9242.94286632,111430.208793333,121602.525886667,205596.937106667,2687.54477920667
"1522","Putnam County","Missouri",2426.977593,39465.0949,33698.56866,9285.482665,136096.2129,135915.2996,64740.33061,2750.661496
"1523","Ralls County","Missouri",1060.0778896425,13212.7517835,31598.5279975,7271.5715870075,17984.395395,117918.0624,19399.50447675,2817.18234925
"1524","Randolph County","Missouri",1246.115447595,7124.69550727125,29693.0519925,5040.8393443375,60257.08933375,166448.994425,100550.06728875,2175.1502669
"1525","Ray County","Missouri",1578.21133826,9437.1768532,47628.323276,6578.91438126,20844.9879164,41062.915558,75065.059064,2170.51384846
"1526","Reynolds County","Missouri",947.330438566667,64988.3177066667,42257.1365833333,8539.36836966667,131865.942833333,165816.6047,124562.848766667,5546.61783066667
"1527","Ripley County","Missouri",2098.94999242857,33249.0500071429,32213.8672842857,12821.2188068571,155952.962442857,179920.876414286,61486.0142557143,2752.40278114286
"1528","Saline County","Missouri",800.48425288,14328.839866,17318.813218,6927.7488478,77845.834672,88380.047596,140483.0903,1449.14096486
"1529","Schuyler County","Missouri",1022.57347,3619.85619,26003.08325,4099.765172,135774.5964,138752.9927,25295.62075,2639.017121
"1530","Scotland County","Missouri",246.1207423,1163.917122,35732.76515,400.4793475,105028.3419,168680.4101,37846.48669,3380.450158
"1531","Scott County","Missouri",987.554618178182,7424.97910018182,37656.14379,6241.28174454545,84844.1196054545,173481.671618182,76667.7463627273,2156.04343136364
"1532","Shannon County","Missouri",1321.57577012857,49599.4366914286,39591.70475,7873.80330411429,159770.432971429,164087.247414286,130159.368414286,3056.70694314286
"1533","Shelby County","Missouri",1461.892336275,17889.560035,48012.8441525,17288.71362,63801.83793,183807.805725,67372.685795,2170.81374
"1534","St. Charles County","Missouri",1015.70579905127,5016.29444826727,14485.5682065636,4092.87452356545,6789.86601407636,21555.6182920364,49772.6995305455,1867.03323321636
"1535","St. Clair County","Missouri",1805.0060196625,41926.32715,36549.6743975,11723.388687,97308.0708725,105526.5645525,82115.1268825,1760.3914275875
"1536","St. Francois County","Missouri",937.170238653333,14957.8390480417,12173.9028167583,6698.93344753,60333.270975,95787.4992279167,108995.008722083,1744.35948075417
"1537","St. Louis city County","Missouri",651.129856023659,3383.72141616585,2428.33854992561,662.566148365122,1267.48660602524,25298.7787926829,21931.672435939,640.147846523171
"1538","St. Louis County County","Missouri",526.489797165275,3965.12734677802,5278.78173618352,1242.57885966385,3840.89087197593,20872.0046010549,30835.6355693516,1564.99629883736
"1539","Ste. Genevieve County","Missouri",1110.81626306333,17773.8828966667,16439.6854016667,11028.657223,57512.7839833333,81708.6150566667,99845.8743016667,3238.1854965
"1540","Stoddard County","Missouri",1107.5701733,7945.3589138,52627.7396933333,7870.12570268533,88942.0847013333,174012.00466,45731.222162,2670.50687698
"1541","Stone County","Missouri",3097.4563186125,12245.1124934375,21795.6538839375,7768.6485846875,56928.566210625,58484.27640375,171404.92275,3298.5509673125
"1542","Sullivan County","Missouri",763.854953,41158.23705,47280.43938,1233.763197,135797.2168,154215.6805,86125.80812,2661.010419
"1543","Taney County","Missouri",1382.87610716333,9910.63249230952,10691.147791619,5373.56911176667,54880.1365090476,55333.1233538095,186584.364480952,2741.17536899667
"1544","Texas County","Missouri",2696.90241921636,14502.1807412727,33009.5626163636,5448.53296681818,114187.199545455,114703.455563636,192657.888109091,2566.26268884545
"1545","Vernon County","Missouri",678.3207100125,16472.441827625,11566.6070912,11813.2637575375,110024.10742875,121072.52283125,29986.2706955,953.2608854125
"1546","Warren County","Missouri",1385.37555472083,10718.7561274167,15673.1156210833,6091.95114533333,22598.8412163333,52182.1308075,83967.1918425,1468.85456030833
"1547","Washington County","Missouri",1057.14487248333,33898.6699611111,27814.5072001667,6861.55090505556,60958.6985233333,93340.2800144444,110489.344359444,2489.40569603333
"1548","Wayne County","Missouri",918.705070265,40148.3184492857,64229.6574335714,7898.64726714286,137264.426342857,170461.987214286,81056.0757507143,2802.52358535714
"1549","Webster County","Missouri",2088.25234986455,23595.3271847273,37605.8270045455,13909.2244639091,36797.1723863636,37328.6095218182,175417.168645455,2360.60986305455
"1550","Wright County","Missouri",1053.4796411,28131.8745766667,61603.73429,3770.727419,68712.94186,68896.7810766667,200959.423666667,2125.854502
"1551","Beaverhead County","Montana",1034.23012276333,37856.4874482222,33816.2132332222,14091.4241797444,444014.893677778,397608.181466667,214832.903866667,2812.4701172
"1552","Big Horn County","Montana",2817.77047520714,66456.7500264286,18237.8485623571,9175.63198457143,560567.456828571,371029.41455,128607.6891,5337.49162585714
"1553","Blaine County","Montana",3346.71458832,84796.514704,24040.1472852,19753.4038868,314572.33572,623567.62172,317712.53022,2136.2128688
"1554","Broadwater County","Montana",1345.35512305,27709.202855,11712.9828225,9955.4091125,409287.0632,480138.3088,198033.98855,3314.29021425
"1555","Carbon County","Montana",1341.73617941667,14883.5080321667,21926.4326631667,7069.087895,558638.404616667,454816.655333333,35587.0665266667,2170.32025198333
"1556","Carter County","Montana",23492.74832,100559.220365,82494.63163,34847.8138,521286.9888,188504.4474,77492.03391,4150.87076845
"1557","Cascade County","Montana",2340.68208803077,6531.94682253846,5190.23423168462,2648.59245091154,262621.409615385,621634.405884615,272198.5361,1916.16208506154
"1558","Chouteau County","Montana",2274.34847913333,74776.4320033333,15274.9694946667,21776.565779,260701.092933333,638374.0215,294425.291166667,4556.14994033333
"1559","Custer County","Montana",7652.346979,80956.1836533333,38664.4700866667,33192.2727566667,432548.137733333,308359.179533333,210771.511433333,4444.90033633333
"1560","Daniels County","Montana",3383.520866,175188.2768,16181.22315,16314.42005,181814.0399,542482.1172,441974.5132,2035.535977
"1561","Dawson County","Montana",1243.66435287143,20164.5745028571,17636.1851072857,15938.753953,367901.9332,351012.968571429,250915.0544,3171.92214335714
"1562","Deer Lodge County","Montana",697.0627794,31540.23237,7121.219636,2360.338815,388062.8109,492248.1377,272858.9594,3512.391348
"1563","Fallon County","Montana",5193.582347,80042.26681,24155.95732,33110.91345,476566.9096,240698.6805,141433.5942,12491.96703
"1564","Fergus County","Montana",2600.52535574286,49401.7342642857,38926.62256,18112.0684372557,369087.772442857,590857.469357143,199080.418785714,5264.29436554286
"1565","Flathead County","Montana",3100.0497727619,13370.9009564295,12909.808387781,9887.82348000476,183654.116647619,447015.781471429,271067.901014286,4427.61670681429
"1566","Gallatin County","Montana",2348.63547417053,13632.72236,7874.66344348421,8922.24056866842,445909.723531579,452332.222973684,165448.757952632,1998.78962911053
"1567","Garfield County","Montana",3522.400777,139686.6278,49163.81727,68561.42534,437793.9823,478271.8741,189703.0595,1825.810902
"1568","Glacier County","Montana",2676.13013116,34686.7664802,15645.99821294,5464.76695285,123687.241203,526852.70185,357602.58876,5277.1585577
"1569","Golden Valley County","Montana",2984.9890475,86887.65379,35633.416095,32953.35763,450972.0046,533123.42155,80250.18328,2704.07148045
"1570","Granite County","Montana",3217.559694,51696.27095,18386.06397,17799.10437,320679.5764,453148.4691,245808.1386,3879.740971
"1571","Hill County","Montana",3011.72541605,105220.263965,10361.1253873333,14977.2255876667,252737.411666667,609263.642166667,327397.76505,4392.12336333333
"1572","Jefferson County","Montana",3861.38088131538,53152.94352,12953.2006368462,8426.77853976923,410992.191892308,470859.657469231,239245.666915385,9011.12307761538
"1573","Judith Basin County","Montana",4478.62711426714,63315.5224228571,23272.646291,15184.7203581429,332713.233785714,612682.888928571,198425.7268,2495.82858112857
"1574","Lake County","Montana",1937.623231925,29829.76820375,6000.3554945125,6226.58016153875,239848.6730125,410686.2954875,240920.6036125,2997.3070741625
"1575","Lewis and Clark County","Montana",2116.41344933417,19030.563664875,12315.1748162583,3970.2032721325,319829.369858333,541744.501608333,269565.1288,3215.68842459167
"1576","Lincoln County","Montana",2886.59495812857,13107.4297248571,15964.3023255714,25098.1664713571,171918.754385714,388766.31,202559.294485714,6735.35805857143
"1577","Madison County","Montana",3386.44004325,33527.9751925,18934.6439315,13443.312368125,469420.8738875,410236.68395,224765.1735,3493.4878586
"1578","McCone County","Montana",2828.4567705,92975.23962,12888.0961865,10996.523504,311079.8427,435370.3932,336310.7846,8195.0977155
"1579","Meagher County","Montana",4432.604844,25572.4309,24907.66458,22774.77397,349823.3266,564037.3102,190320.4024,4284.043215
"1580","Mineral County","Montana",1822.29029424,35454.44488,20644.418842,19750.5449664,188110.62432,344275.18774,183932.91662,2989.43088164
"1581","Missoula County","Montana",1729.87438218929,14408.781353475,6688.444277175,5333.77942741179,270734.531735714,412613.976289286,217715.829275,2822.32203382857
"1582","Musselshell County","Montana",1207.64411137667,74623.3713966667,28987.40586,27286.459152,481048.586333333,481071.311933333,109795.869976667,3995.098204
"1583","Park County","Montana",1127.43894532,12769.7744076,16022.60386096,9758.20043416,476347.40926,441709.74538,122686.0065,2275.44976786
"1584","Petroleum County","Montana",3979.193296,95639.67315,3931.503073,30784.3898,439612.4428,518245.4119,164635.5378,2308.358017
"1585","Phillips County","Montana",7383.455379,41678.64425608,44933.21458156,19642.073743,332520.89768,592583.3374,304633.74682,3182.46649924
"1586","Pondera County","Montana",1113.2224617,34576.4741275,14260.43341875,6968.793696575,156838.5324,574408.781225,378577.379875,2608.997919075
"1587","Powder River County","Montana",4510.548715,84394.40525,94703.74618,18546.85687,523438.7935,209669.2057,90632.31441,19351.43423
"1588","Powell County","Montana",4078.26056375,30915.824595,12892.0974025,9309.50832425,332701.3136,494202.444925,282733.61535,5466.896172875
"1589","Prairie County","Montana",577.102687066667,55802.7096666667,9383.09355,9201.698466,400436.458833333,339294.520433333,241507.068,3728.982829
"1590","Ravalli County","Montana",1090.69594073333,23917.0374138889,13030.3137406,15136.7674653378,291749.756455556,395386.987977778,177764.958033333,2760.30780016556
"1591","Richland County","Montana",3749.61747408571,64738.5266357143,13153.4041665986,12217.7996622857,297649.088157143,409484.307242857,309548.406428571,3487.64162465714
"1592","Roosevelt County","Montana",6030.36693583333,115424.365866667,10714.5281823333,17451.5502648333,247298.227716667,473645.671,372631.451466667,3195.84192516667
"1593","Rosebud County","Montana",889.27636002,66599.4994274,18906.2565636,11247.2648824,497022.97842,352192.63208,189928.0391,2443.9183394
"1594","Sanders County","Montana",2948.21069571727,24723.0320573636,10054.777506,11990.7323791455,176382.072881818,357266.107918182,192472.136945455,3793.81537881818
"1595","Sheridan County","Montana",6619.35336,118533.93125,25505.58818,12824.102657,168417.56555,538053.6455,438618.4214,1880.929747
"1596","Silver Bow County","Montana",648.4165544,44912.1321175,4495.624785725,1659.07599575,402107.378675,478387.724825,273515.966775,1251.20577585
"1597","Stillwater County","Montana",1053.11932235,28696.17494,12021.69891,11851.08714,528122.22825,480962.4267,3753.2143485,2478.1710055
"1598","Sweet Grass County","Montana",2861.92050716667,65671.18213,17168.815348,16258.9815552667,469471.3669,489141.594333333,72981.98953,4200.52209583333
"1599","Teton County","Montana",3388.9224187,22118.19585875,17046.27065325,11051.71435325,218739.36715,578687.063625,327888.712275,4774.73770825
"1600","Treasure County","Montana",8923.674467,101235.4511,12360.05601,9125.450914,506486.5721,394363.1084,153574.3648,3667.2034
"1601","Valley County","Montana",3157.511983,114793.3936675,18641.35302025,16540.2456957,272937.841475,517717.562425,357378.63195,2517.35177675
"1602","Wheatland County","Montana",4122.650821,96663.94473,28147.06711,25750.79596,439082.0273,548513.0414,92504.53851,4692.835072
"1603","Yellowstone County","Montana",2058.35048471263,12149.3660433842,13616.2196876579,5676.45228182895,533177.672668421,457079.3211,54069.2245021053,4324.89774265263
"1604","Adams County","Nebraska",975.39465445,9142.42293416667,6853.80880508333,6181.44446216667,227700.79845,217899.615416667,162796.337933333,3873.39240283333
"1605","Banner County","Nebraska",908.1719818,19519.32978,19543.34732,1150.199582,151814.817,192748.5467,80721.69928,17520.45502
"1606","Boone County","Nebraska",353.444096965,10302.918705,10225.148612,10466.279945,154363.95135,156487.14825,127691.19775,4881.747058
"1607","Box Butte County","Nebraska",3736.080153,61826.404385,10069.2812055,4534.9793065,252553.3931,211212.6599,61347.751705,3637.67254
"1608","Brown County","Nebraska",10213.253572,18345.6375,18220.93879,16470.585935,279930.3641,270831.36,185774.02775,1450.12134215
"1609","Buffalo County","Nebraska",1145.033977713,5478.44611752,6767.546671548,6521.9094101,268487.69947,258305.67419,159193.62025,1976.23820646
"1610","Butler County","Nebraska",1695.33521025,31235.65006,11931.825926,6930.29718815,98841.8497475,88576.3394,70160.9785375,3460.6916048
"1611","Cass County","Nebraska",1190.66719722222,12082.2989244444,6323.26627944444,3492.63903084444,49787.0186766667,45530.8869877778,24022.350606,1851.56292146333
"1612","Cedar County","Nebraska",1541.256219,7153.61264766667,10557.9912686667,6863.72355633333,90608.9531566667,93770.6466633333,11924.5634113333,5151.42118466667
"1613","Chase County","Nebraska",7197.392566,49071.53959,5280.019314,7781.20493,274512.9793,278687.9942,90198.33547,6247.79297
"1614","Cherry County","Nebraska",7996.76120791667,68432.4227983333,20217.5290471667,14583.8135756667,352275.902316667,232615.21625,146057.8691,2627.20430783333
"1615","Cheyenne County","Nebraska",1671.978318,11030.75233,11314.52024,9119.495884,195629.3307,218913.9585,46644.96445,2032.573382
"1616","Clay County","Nebraska",4782.141372,26020.68761,10847.95752,5722.664435,207104.705,197725.8118,170508.1238,5628.162801
"1617","Colfax County","Nebraska",1328.26029273333,42355.9619533333,11074.033527,10586.1978456667,94483.6134933333,84763.2394266667,76321.1561233333,1664.64519653333
"1618","Cuming County","Nebraska",642.351763895,16193.914725,5402.811728,7029.951607,60835.657185,62853.2026,108232.7693,2260.820475
"1619","Custer County","Nebraska",525.1226072,12351.3357765,2971.830371,3429.929032,287713.6482,289261.20935,209259.8137,1840.40594365
"1620","Dakota County","Nebraska",1752.79127436667,5627.36886966667,6256.64866566667,1915.7829849,12258.045512,15628.6091073333,84597.61878,2069.06075783333
"1621","Dawes County","Nebraska",6538.115855,130087.9294,7613.666409,9532.281275,315726.8403,137226.4207,7372.672904,7251.818641
"1622","Dawson County","Nebraska",1104.44320651,10707.2418914,7624.4745076,5840.51894977,330019.64185,319752.47406,156991.35255,2801.1763803
"1623","Deuel County","Nebraska",270.256609,329.0616883,468.828403,132.576831,224035.8073,243547.6723,36342.69924,542.0096359
"1624","Dixon County","Nebraska",238.36173651,20956.4198633333,5836.87374833333,4204.26272833333,34343.4275366667,39280.8434366667,64127.02813,3563.52100566667
"1625","Dodge County","Nebraska",583.07806206,35524.997156,5073.8833776,3993.83422854,64541.580488,55546.37372,54915.436338,2241.42538516
"1626","Douglas County","Nebraska",695.091989480638,3405.43370124,2411.76783674979,1349.65416095,14177.7864316596,8861.88513114894,29753.1009646809,776.2930278
"1627","Fillmore County","Nebraska",2104.63406,10155.961282,4129.2339875,7168.4921155,158648.62195,149339.50955,122059.5952,4119.7036495
"1628","Frontier County","Nebraska",26.74690205,50013.48161,13479.44775,2391.914288,361276.7921,366153.812,139931.241,1657.640063
"1629","Furnas County","Nebraska",2598.183233,49887.4900066667,9000.40975133333,4869.68166633333,352653.292033333,340322.088733333,94462.22606,3656.255899
"1630","Gage County","Nebraska",1579.84904731818,14912.3140731818,8484.51113835454,5341.00023072727,127037.848,121938.570318182,95153.0660590909,2471.48990066364
"1631","Garden County","Nebraska",511.6455718,37487.87474,2515.118797,4251.894439,256661.3711,279511.4512,6162.147771,1809.09902
"1632","Gosper County","Nebraska",1662.3493765,9908.2253005,11734.720185,9217.24008,330494.0885,320267.0008,144095.61235,2968.305507
"1633","Greeley County","Nebraska",129.7447011,31630.42627,2076.041491,12823.18933,185264.2596,187344.8228,154059.739,1977.310199
"1634","Hall County","Nebraska",986.353763144444,4033.35694117778,3674.29842191111,2217.21531964444,210516.249277778,200308.711222222,176755.835255556,1494.13310655556
"1635","Hamilton County","Nebraska",687.9337683,5873.56486926667,5537.2937178,1203.81255556667,188345.3814,178249.613433333,153833.244166667,3387.60865703333
"1636","Hitchcock County","Nebraska",75.84477757,42968.028,3877.584556,3917.095237,316254.5363,323061.8495,150377.0863,3467.884325
"1637","Holt County","Nebraska",943.207172666667,23598.4509033333,9364.14053,9109.16980033333,193752.5522,191788.302133333,108756.87,2275.760318
"1638","Howard County","Nebraska",167.17378362,17333.161565,14950.36334,9307.4390825,214465.2806,204124.89075,185102.486,1333.0014064
"1639","Jefferson County","Nebraska",146.1303064,2679.023297,1841.748913,2185.173863,165135.5306,158291.1193,130071.5502,1099.100837
"1640","Johnson County","Nebraska",452.5000212,23360.80038,672.1456337,9921.000658,97129.019,94430.54272,70513.12924,669.2808297
"1641","Kearney County","Nebraska",2753.7867355,9615.30178466667,5278.093328,4145.92805553333,272743.68345,262800.409,134794.711433333,4706.64902058333
"1642","Keith County","Nebraska",3542.10504925,12140.448955,13219.73159875,9875.801235,288443.673775,304767.6629,39947.226845,2092.320686975
"1643","Kimball County","Nebraska",1410.76137436667,12165.5571563333,9567.87904266667,9532.41373933333,128159.452966667,165748.359033333,98049.6002633333,4049.41179333333
"1644","Knox County","Nebraska",1930.93677142,19003.5790038,3381.44140496,14979.924408,106759.259992,107396.727994,36126.657706,3117.60160954
"1645","Lancaster County","Nebraska",688.870084722143,6886.15642150357,7249.69364854286,3814.491795535,85737.7938167857,77544.4136392857,49335.3541542857,1908.44734044286
"1646","Lincoln County","Nebraska",1436.17673937917,11758.0941010833,6737.914222,5233.54841650833,357967.649225,366821.709425,111219.3117775,3352.86431358333
"1647","Madison County","Nebraska",1464.49040046667,11050.5072114444,4373.67577426,6231.14173488889,105008.400316667,107117.651225556,101367.654318889,1729.83312501111
"1648","Merrick County","Nebraska",209.6594665,10527.530665,8607.119106,3080.441703,156614.5166,146266.2444,127505.60825,4143.561598
"1649","Morrill County","Nebraska",3700.583161,18325.2783826667,6350.862531,11763.012101,202689.374466667,237498.799533333,28847.8701966667,4507.45126266667
"1650","Otoe County","Nebraska",899.055608066667,17044.4653233333,6959.85717633333,6403.46497454667,62449.2445233333,64264.63265,49846.2355766667,2373.8747219
"1651","Pawnee County","Nebraska",948.6446366,25537.51527,10014.9054255,1901.4842176,125240.9024,127095.04065,106649.49585,3009.1483085
"1652","Phelps County","Nebraska",2243.537612,5097.345994,3882.31438,5299.939997,301967.5263,291946.837,123897.5215,2050.245352
"1653","Pierce County","Nebraska",2287.9617134,16975.749335,4160.6703745,13239.6239215,98383.770335,101219.55095,76554.518705,2504.526766
"1654","Platte County","Nebraska",1462.50088343333,13039.1132165556,6993.09840623333,5432.94614000333,128648.808088889,123876.770977778,112924.688998889,1951.56415448889
"1655","Polk County","Nebraska",693.5141943,8048.658718,8436.282711,7215.303424,122225.7223,111868.696,93303.87155,7694.436877
"1656","Red Willow County","Nebraska",1153.823555686,78930.278778,13472.5772106,17465.5560512,367951.52318,366801.43546,110951.932016,2096.38254182
"1657","Richardson County","Nebraska",727.613986466667,32825.4401866667,5944.92901166667,4522.33290666667,81769.2933033333,117519.6493,101472.97199,2408.47568966667
"1658","Saline County","Nebraska",1298.74087895,33551.91168,6879.6244915,2084.2589535,123225.38115,115205.7931,86791.231685,1760.4673615
"1659","Sarpy County","Nebraska",738.852900714286,3761.36021934286,2612.31414857857,2330.46943876429,22700.53228,17560.8043366429,16883.6490641429,1480.45367271429
"1660","Saunders County","Nebraska",1133.43809691111,20056.3737415556,7478.05985844445,6867.34526,57124.7842811111,47232.4985777778,31457.6571766667,2752.61243624444
"1661","Scotts Bluff County","Nebraska",854.2061497,10664.6487551125,7282.393587375,4361.884509225,189080.5661625,237317.54955,82677.004865,3470.73531845
"1662","Seward County","Nebraska",498.024950757143,21332.5829185714,7324.39156857143,6756.63009621429,107219.196607143,97924.3716785714,70710.61321,3830.26386251429
"1663","Sheridan County","Nebraska",664.938416,122424.8567,7477.932961,7939.077678,315701.3098,164490.8729,30940.90424,4400.382364
"1664","Sherman County","Nebraska",1336.20460496667,14171.0559566667,13378.810471,10809.6342933333,255363.636366667,248504.1757,205371.844966667,1062.29013183333
"1665","Sioux County","Nebraska",348.3875237,19882.44446,14819.13511,14910.08938,202331.3422,234736.052,72845.67668,11521.33151
"1666","Thayer County","Nebraska",1362.022443,25737.57662,7396.057583,5132.103259,188502.2403,180874.4668,152332.6035,3126.349876
"1667","Thomas County","Nebraska",6523.7105635,72291.11723,50057.804765,14654.02511,335966.28185,328125.0193,155729.04965,2643.662327
"1668","Valley County","Nebraska",1614.653227,20434.36967,16286.63602,18256.68738,247959.3717,250385.405,202334.2373,1736.391666
"1669","Washington County","Nebraska",1104.15147701167,27069.6062183333,6869.56093036667,5916.0117854,39817.4896316667,34467.9139416667,50578.98886,3257.15802361667
"1670","Wayne County","Nebraska",228.9429223,34506.13097,13265.66323,11069.88004,60478.81982,62630.87482,92747.49954,1954.083073
"1671","Webster County","Nebraska",2652.3924615,35358.00552,7380.579913,7625.372007,241736.7471,232469.70195,137424.9368,7404.4648985
"1672","York County","Nebraska",1044.8666739625,10576.2135917,6652.2613491575,9021.8121329875,152809.9671875,142877.353,117784.23228875,4062.9692268875
"1673","Carson City County","Nevada",1162.8922204,8953.32972966667,7037.42376103333,3708.4723349,131080.645966667,39192.8782666667,19328.8107533333,6827.19985766667
"1674","Churchill County","Nevada",2223.8849548,19617.1378527833,20960.6214541167,7894.87615986111,236946.832905556,90076.0670633333,109198.027546111,13260.6938598833
"1675","Clark County","Nevada",1199.41805885563,7296.35270555364,6528.52729800243,3705.95234897235,265840.937825911,15887.7875054182,11541.1075230368,2784.06675839555
"1676","Douglas County","Nevada",3096.43321057857,10398.9512802143,22898.6514228571,7335.4515334,134998.720464286,63208.6893185714,6239.66701838571,4585.01312217857
"1677","Elko County","Nevada",10873.3903027292,32974.8013101,70051.2466064583,15452.714078725,588761.601320833,255228.3771375,31745.70982265,12835.3192619167
"1678","Esmeralda County","Nevada",19770.1586896667,99602.63037,26791.8536466667,14384.2940733333,299791.41295,254249.6818,11559.1738931667,18208.23616
"1679","Eureka County","Nevada",5833.58785517778,63171.8515011111,30690.0095013333,13141.6789565556,463096.4272,316559.571188889,75164.7035144444,13850.1376527778
"1680","Humboldt County","Nevada",10516.1701243,127967.378126,19896.079592,13302.94073946,399905.47232,257752.9591,151346.89424,18984.55128
"1681","Lander County","Nevada",6851.49245328571,74222.4170557143,40671.9067507143,8664.7384252,420949.286671429,271517.149885714,105008.989798571,10726.9293612857
"1682","Lincoln County","Nevada",22997.9261631429,98800.5291571429,62618.565233,34118.2861642857,403357.863,136426.571171429,29670.5203287143,31249.631413
"1683","Lyon County","Nevada",4179.71807005882,12357.6157125471,22926.6219767647,7350.9933611,178986.154688235,45016.1000041176,57320.6407317647,7099.81085323529
"1684","Mineral County","Nevada",9999.28176866667,29344.9060133333,22552.6370916667,9100.89932833333,235641.325433333,134413.29323,80893.33727,11302.879182
"1685","Nye County","Nevada",12995.8236542069,73894.3307058621,43525.4960646552,16037.0212263793,287897.494072414,133401.150348966,71902.4685841379,16216.8518934034
"1686","Pershing County","Nevada",2564.7341373,122448.325296667,35083.7944626667,11050.3394566667,322431.303166667,174917.469966667,197067.666216667,9526.92246233333
"1687","Washoe County","Nevada",1490.97845489745,7212.81246616545,5628.07539714364,2532.64774476909,160766.607341818,17806.3925432909,67937.5473674546,1724.01942934218
"1688","White Pine County","Nevada",41081.9601591429,55484.0515755714,48847.9047654286,10904.7764215143,550955.042442857,256781.559857143,25069.5123378571,24599.4625617286
"1689","Belknap County","New Hampshire",1093.67462861714,14340.903531,6373.70517981429,2771.63673418571,190770.682357143,67401.6921985714,102847.223194286,2409.86860562857
